transaction_id,transaction_type_id,account_id,transaction_date,from_account,to_account,amount_base_curr,amount_usd,currency_code,currency_rate,notes,load_date,load_id
9PB517H80Y826Z112I,102,134,2017-11-01,6454-6463-264,0658-0776-898,992133,992133,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
9CM960Z37V664W187E,102,134,2017-12-01,6454-6463-264,7824-7932-594,976345,976345,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
9QE524X11V680C853X,102,134,2018-01-01,6454-6463-264,9718-6001-352,347882,347882,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
3XH396Y34E688F850G,102,134,2018-02-01,6454-6463-264,0325-7292-052,912429,912429,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
2TT742A52M651S975G,102,134,2018-03-01,6454-6463-264,8544-1329-511,30103,30103,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
9TB008W71U951V159N,102,134,2018-04-01,6454-6463-264,5410-2177-912,427173,427173,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
6UP876L26B771T563L,102,134,2018-05-01,6454-6463-264,5788-8749-683,59814,59814,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
5ID124A70B402F059M,102,134,2018-06-01,6454-6463-264,4778-7571-461,670882,670882,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7EY475S04O067U261T,102,135,2016-01-01,0844-7476-094,7582-5237-047,374042,374042,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7HZ898B80A544R293K,102,135,2016-02-01,0844-7476-094,1404-6803-057,585993,585993,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
9FS561H12K322J580O,102,135,2016-03-01,0844-7476-094,5431-8076-366,752648,752648,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
6WA296L74Y156A156W,102,135,2016-04-01,0844-7476-094,9975-0572-886,241062,241062,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7NA293L97M444P998D,102,135,2016-05-01,0844-7476-094,1826-3244-457,587834,587834,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
4XC142G60T511O348Z,102,135,2016-06-01,0844-7476-094,1373-4166-311,766492,766492,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
5ZH777P21C307A715B,102,135,2016-07-01,0844-7476-094,8003-1464-483,140344,140344,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
8LO172Q25Q249Z975I,102,135,2016-08-01,0844-7476-094,7703-6885-245,130684,130684,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5ID508A68C907J842Q,102,135,2016-09-01,0844-7476-094,3794-5251-130,513057,513057,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1QW189C11J842G884S,102,135,2016-10-01,0844-7476-094,7651-8952-057,56452,56452,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5MN940J57I781K304C,102,135,2016-11-01,0844-7476-094,7377-1108-507,968714,968714,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2KM416W35G418D476F,102,135,2016-12-01,0844-7476-094,8300-1646-706,162686,162686,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1KQ096Y80B094I085Q,102,135,2017-01-01,0844-7476-094,0764-5180-919,782661,782661,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6NA147Q31J906J923Q,102,135,2017-02-01,0844-7476-094,6454-6463-264,888690,888690,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
3AO951T44T741V296J,102,135,2017-03-01,0844-7476-094,0844-7476-094,100548,100548,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6ST130M29N636J880X,102,135,2017-04-01,0844-7476-094,3564-5973-758,334740,334740,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0PE423S06Z675V139O,102,135,2017-05-01,0844-7476-094,6677-0065-081,192178,192178,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6BD810D42Y277P904Z,102,135,2017-06-01,0844-7476-094,1721-4134-019,695494,695494,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0TD352Q09W518E094D,102,135,2017-07-01,0844-7476-094,6384-7827-597,771507,771507,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5YO704J62H003Q031M,102,135,2017-08-01,0844-7476-094,9751-3893-307,443148,443148,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
3BZ905Y45G663R602Z,102,135,2017-09-01,0844-7476-094,2661-2798-739,455933,455933,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0TG739Z69N338N443I,102,135,2017-10-01,0844-7476-094,8873-0393-292,393323,393323,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6UT670V86R217I809F,102,135,2017-11-01,0844-7476-094,0658-0776-898,380718,380718,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
3KB581I83X742D911M,102,135,2017-12-01,0844-7476-094,7824-7932-594,293961,293961,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4CE523M06Q079Y396X,102,135,2018-01-01,0844-7476-094,9718-6001-352,173603,173603,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2ZN768B97J129Z245L,102,135,2018-02-01,0844-7476-094,0325-7292-052,232306,232306,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2CG099E00U335F568P,102,135,2018-03-01,0844-7476-094,8544-1329-511,190336,190336,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4ZZ079B67L169Y689D,102,135,2018-04-01,0844-7476-094,5410-2177-912,242785,242785,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4DD583N10B092H587B,102,135,2018-05-01,0844-7476-094,5788-8749-683,115800,115800,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
3YK236N25Z477J244D,102,135,2018-06-01,0844-7476-094,4778-7571-461,297600,297600,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5BM751S12M351E324T,102,136,2016-01-01,3564-5973-758,7582-5237-047,790693,790693,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0AB539K23R347I717I,102,136,2016-02-01,3564-5973-758,1404-6803-057,795974,795974,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0HM278J57T940E483Z,102,136,2016-03-01,3564-5973-758,5431-8076-366,719197,719197,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
9VM826H02N795B765X,102,136,2016-04-01,3564-5973-758,9975-0572-886,538360,538360,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1WB105P76C968J316X,102,136,2016-05-01,3564-5973-758,1826-3244-457,208699,208699,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1NS103E03J006D614J,102,136,2016-06-01,3564-5973-758,1373-4166-311,688595,688595,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5HU303S13Q818Q980H,102,136,2016-07-01,3564-5973-758,8003-1464-483,299924,299924,USD,1,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6EA448B41K786C502N,102,136,2016-08-01,3564-5973-758,7703-6885-245,794635,794635,USD,1,This was a transaction made to a freelancer,2017-03-01,0
2WI367I83E932P321J,102,136,2016-09-01,3564-5973-758,3794-5251-130,160741,160741,USD,1,This was a transaction made to a freelancer,2017-03-01,0
3PF357I26P922W215L,102,136,2016-10-01,3564-5973-758,7651-8952-057,716560,716560,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4PO792H96I801H719W,102,136,2016-11-01,3564-5973-758,7377-1108-507,991936,991936,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9SV288U41L167N117I,102,136,2016-12-01,3564-5973-758,8300-1646-706,715520,715520,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9JT288H50I046O264J,102,136,2017-01-01,3564-5973-758,0764-5180-919,66062,66062,USD,1,This was a transaction made to a freelancer,2017-03-01,0
5DA481J18A065V054H,102,136,2017-02-01,3564-5973-758,6454-6463-264,807135,807135,USD,1,This was a transaction made to a freelancer,2017-03-01,0
5YJ852T49E129G083S,102,136,2017-03-01,3564-5973-758,0844-7476-094,833811,833811,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4LW737X93P829J326Y,102,136,2017-04-01,3564-5973-758,3564-5973-758,964972,964972,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1ZN745K40U499R120L,102,136,2017-05-01,3564-5973-758,6677-0065-081,200487,200487,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4UE741V00B516F474A,102,136,2017-06-01,3564-5973-758,1721-4134-019,275599,275599,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9ZC154M75B395F682Z,102,136,2017-07-01,3564-5973-758,6384-7827-597,408019,408019,USD,1,This was a transaction made to a freelancer,2017-03-01,0
8VU455N33U446K771Y,102,136,2017-08-01,3564-5973-758,9751-3893-307,181593,181593,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9YH417A88L940B087X,102,136,2017-09-01,3564-5973-758,2661-2798-739,878440,878440,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4JA574M71Q026E996L,102,136,2017-10-01,3564-5973-758,8873-0393-292,861686,861686,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9XX731T33P655Z296B,102,136,2017-11-01,3564-5973-758,0658-0776-898,132351,132351,USD,1,This was a transaction made to a freelancer,2017-03-01,0
3WB128F56P096B411M,102,136,2017-12-01,3564-5973-758,7824-7932-594,153273,153273,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1RK463F35D554H579Q,102,136,2018-01-01,3564-5973-758,9718-6001-352,33804,33804,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7RU280V60P954L269J,102,136,2018-02-01,3564-5973-758,0325-7292-052,795898,795898,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7WS469F11N780F558T,102,136,2018-03-01,3564-5973-758,8544-1329-511,303625,303625,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1AE136O74N707T364S,102,136,2018-04-01,3564-5973-758,5410-2177-912,500967,500967,USD,1,This was a transaction made to a freelancer,2017-03-01,0
3VS373Z79G641Y617N,102,136,2018-05-01,3564-5973-758,5788-8749-683,248366,248366,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1WN787T75S662M867B,102,136,2018-06-01,3564-5973-758,4778-7571-461,336469,336469,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6BT079L51M334J376P,102,137,2016-01-01,6677-0065-081,7582-5237-047,581045,581045,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6TH653G28H776E065O,102,137,2016-02-01,6677-0065-081,1404-6803-057,452827,452827,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6ZM984S56A269B957K,102,137,2016-03-01,6677-0065-081,5431-8076-366,938970,938970,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9AF371E07V919A820R,102,137,2016-04-01,6677-0065-081,9975-0572-886,476955,476955,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7PI765U77G422P412Y,102,137,2016-05-01,6677-0065-081,1826-3244-457,174686,174686,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7OB274Z26W855D870N,102,137,2016-06-01,6677-0065-081,1373-4166-311,558375,558375,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1OD829F17X291X022O,102,137,2016-07-01,6677-0065-081,8003-1464-483,987412,987412,USD,1,This installment was made to pay off debt,2017-03-01,0
1MH291U97G421X852G,102,137,2016-08-01,6677-0065-081,7703-6885-245,331619,331619,USD,1,This installment was made to pay off debt,2017-03-01,0
6SI332R77B039K424Z,102,137,2016-09-01,6677-0065-081,3794-5251-130,376593,376593,USD,1,This installment was made to pay off debt,2017-03-01,0
0VT227Y02C251J655M,102,137,2016-10-01,6677-0065-081,7651-8952-057,977559,977559,USD,1,This installment was made to pay off debt,2017-03-01,0
9SG720B93S014H632G,102,137,2016-11-01,6677-0065-081,7377-1108-507,73613,73613,USD,1,This installment was made to pay off debt,2017-03-01,0
8KS730C35I476J093I,102,137,2016-12-01,6677-0065-081,8300-1646-706,312047,312047,USD,1,This installment was made to pay off debt,2017-03-01,0
4SJ299T45G586F677H,102,137,2017-01-01,6677-0065-081,0764-5180-919,17603,17603,USD,1,This installment was made to pay off debt,2017-03-01,0
3KJ455G27V704U858W,102,137,2017-02-01,6677-0065-081,6454-6463-264,926693,926693,USD,1,This installment was made to pay off debt,2017-03-01,0
1HO846N73D857Q550N,102,137,2017-03-01,6677-0065-081,0844-7476-094,616352,616352,USD,1,This installment was made to pay off debt,2017-03-01,0
7RI621I43T389K515O,102,137,2017-04-01,6677-0065-081,3564-5973-758,316814,316814,USD,1,This installment was made to pay off debt,2017-03-01,0
8TQ191Z59J594I044B,102,137,2017-05-01,6677-0065-081,6677-0065-081,714932,714932,USD,1,This installment was made to pay off debt,2017-03-01,0
2HP604T72F052Q006J,102,137,2017-06-01,6677-0065-081,1721-4134-019,252349,252349,USD,1,This installment was made to pay off debt,2017-03-01,0
1KP907V43O145D999J,102,137,2017-07-01,6677-0065-081,6384-7827-597,60179,60179,USD,1,This installment was made to pay off debt,2017-03-01,0
6JN055C14M116E530S,102,137,2017-08-01,6677-0065-081,9751-3893-307,947648,947648,USD,1,This installment was made to pay off debt,2017-03-01,0
6YT494A61H667G732A,102,137,2017-09-01,6677-0065-081,2661-2798-739,571907,571907,USD,1,This installment was made to pay off debt,2017-03-01,0
8QS405A95J305B109A,102,137,2017-10-01,6677-0065-081,8873-0393-292,566829,566829,USD,1,This installment was made to pay off debt,2017-03-01,0
6JP159Z69U034P373S,102,137,2017-11-01,6677-0065-081,0658-0776-898,774419,774419,USD,1,This installment was made to pay off debt,2017-03-01,0
3BR640H27H065Q458W,102,137,2017-12-01,6677-0065-081,7824-7932-594,435278,435278,USD,1,This installment was made to pay off debt,2017-03-01,0
4VZ702Q37Z272U002B,102,137,2018-01-01,6677-0065-081,9718-6001-352,998587,998587,USD,1,This installment was made to pay off debt,2017-03-01,0
0AT665J02J911E485J,102,137,2018-02-01,6677-0065-081,0325-7292-052,319139,319139,USD,1,This installment was made to pay off debt,2017-03-01,0
0XP316B93V024U584R,102,137,2018-03-01,6677-0065-081,8544-1329-511,118836,118836,USD,1,This installment was made to pay off debt,2017-03-01,0
1IT659T49V443O306R,102,137,2018-04-01,6677-0065-081,5410-2177-912,825035,825035,USD,1,This installment was made to pay off debt,2017-03-01,0
5SP720W75I454A439V,102,137,2018-05-01,6677-0065-081,5788-8749-683,609832,609832,USD,1,This installment was made to pay off debt,2017-03-01,0
7KV570H56Z952Z194L,102,137,2018-06-01,6677-0065-081,4778-7571-461,165947,165947,USD,1,This installment was made to pay off debt,2017-03-01,0
0CW508M49B232G645N,102,138,2016-01-01,1721-4134-019,7582-5237-047,599379,599379,USD,1,This installment was made to pay off debt,2017-03-01,0
9GG991F65G848Y792W,102,138,2016-02-01,1721-4134-019,1404-6803-057,426739,426739,USD,1,This installment was made to pay off debt,2017-03-01,0
2HO755O62J197I828R,102,138,2016-03-01,1721-4134-019,5431-8076-366,814372,814372,USD,1,This installment was made to pay off debt,2017-03-01,0
7XN731B93B796T337J,102,138,2016-04-01,1721-4134-019,9975-0572-886,519550,519550,USD,1,This installment was made to pay off debt,2017-03-01,0
9BG377T45J799L511S,102,138,2016-05-01,1721-4134-019,1826-3244-457,782327,782327,USD,1,This installment was made to pay off debt,2017-03-01,0
6SZ927K11O075O665K,102,138,2016-06-01,1721-4134-019,1373-4166-311,244928,244928,USD,1,This installment was made to pay off debt,2017-03-01,0
3FU397E22S893Q080M,102,138,2016-07-01,1721-4134-019,8003-1464-483,972405,739027.8,CAD,0.76,Following was a salary transaction,2017-03-01,0
4BW898P03H961X934Q,102,138,2016-08-01,1721-4134-019,7703-6885-245,906263,688759.88,CAD,0.76,Following was a salary transaction,2017-03-01,0
5WG887I01X249G364J,102,138,2016-09-01,1721-4134-019,3794-5251-130,270148,205312.48,CAD,0.76,Following was a salary transaction,2017-03-01,0
2JU078D66D331H253X,102,138,2016-10-01,1721-4134-019,7651-8952-057,166544,126573.44,CAD,0.76,Following was a salary transaction,2017-03-01,0
6QX700B22G508Q879F,102,138,2016-11-01,1721-4134-019,7377-1108-507,815635,619882.6,CAD,0.76,Following was a salary transaction,2017-03-01,0
2GE874M80V076W875G,102,138,2016-12-01,1721-4134-019,8300-1646-706,847166,643846.16,CAD,0.76,Following was a salary transaction,2017-03-01,0
6NH595R62A345C290X,102,138,2017-01-01,1721-4134-019,0764-5180-919,541259,411356.84,CAD,0.76,Following was a salary transaction,2017-03-01,0
5RF897T28M071F077O,102,138,2017-02-01,1721-4134-019,6454-6463-264,553109,420362.84,CAD,0.76,Following was a salary transaction,2017-03-01,0
9UA090I02P943S994E,102,138,2017-03-01,1721-4134-019,0844-7476-094,383126,291175.76,CAD,0.76,Following was a salary transaction,2017-03-01,0
3AY358L38M336A118C,102,138,2017-04-01,1721-4134-019,3564-5973-758,611484,464727.84,CAD,0.76,Following was a salary transaction,2017-03-01,0
1RD581X44B501W281Y,102,138,2017-05-01,1721-4134-019,6677-0065-081,229708,174578.08,CAD,0.76,Following was a salary transaction,2017-03-01,0
9RM942J69M193D293T,102,138,2017-06-01,1721-4134-019,1721-4134-019,740532,562804.32,CAD,0.76,Following was a salary transaction,2017-03-01,0
0XF421V32R134R398K,102,138,2017-07-01,1721-4134-019,6384-7827-597,593730,451234.8,CAD,0.76,Following was a salary transaction,2017-03-01,0
1RP610T11B500F906N,102,138,2017-08-01,1721-4134-019,9751-3893-307,384533,292245.08,CAD,0.76,Following was a salary transaction,2017-03-01,0
8ZB501S29F621V850L,102,138,2017-09-01,1721-4134-019,2661-2798-739,104371,79321.96,CAD,0.76,Following was a salary transaction,2017-03-01,0
0CJ889P35Z102G322B,102,138,2017-10-01,1721-4134-019,8873-0393-292,804387,611334.12,CAD,0.76,Following was a salary transaction,2017-03-01,0
6YP234U95A846B513X,102,138,2017-11-01,1721-4134-019,0658-0776-898,11702,8893.52,CAD,0.76,Following was a salary transaction,2017-03-01,0
5RW095K63X660X261I,102,138,2017-12-01,1721-4134-019,7824-7932-594,965318,733641.68,CAD,0.76,Following was a salary transaction,2017-03-01,0
7NV808A98U336H464O,102,138,2018-01-01,1721-4134-019,9718-6001-352,484677,368354.52,CAD,0.76,Following was a salary transaction,2017-03-01,0
5AJ111O14K905T879I,102,138,2018-02-01,1721-4134-019,0325-7292-052,731871,556221.96,CAD,0.76,Following was a salary transaction,2017-03-01,0
7UR355J16S921F553P,102,138,2018-03-01,1721-4134-019,8544-1329-511,127673,97031.48,CAD,0.76,Following was a salary transaction,2017-03-01,0
0HL883X79M593C159F,102,138,2018-04-01,1721-4134-019,5410-2177-912,908198,690230.48,CAD,0.76,Following was a salary transaction,2017-03-01,0
4HK090R15K650J467S,102,138,2018-05-01,1721-4134-019,5788-8749-683,386077,293418.52,CAD,0.76,Following was a salary transaction,2017-03-01,0
3OC564L30U396K937M,102,138,2018-06-01,1721-4134-019,4778-7571-461,455728,346353.28,CAD,0.76,Following was a salary transaction,2017-03-01,0
1NJ380Z92U765R825D,102,139,2016-01-01,6384-7827-597,7582-5237-047,476888,362434.88,CAD,0.76,Following was a salary transaction,2017-03-01,0
1HM493X06Q245V870C,102,139,2016-02-01,6384-7827-597,1404-6803-057,946021,718975.96,CAD,0.76,Following was a salary transaction,2017-03-01,0
8GN378A22S122C285L,102,139,2016-03-01,6384-7827-597,5431-8076-366,235560,179025.6,CAD,0.76,Following was a salary transaction,2017-03-01,0
9WM298G82A723S063S,102,139,2016-04-01,6384-7827-597,9975-0572-886,173248,131668.48,CAD,0.76,Following was a salary transaction,2017-03-01,0
2WX046O31T729M011V,102,139,2016-05-01,6384-7827-597,1826-3244-457,611621,464831.96,CAD,0.76,Following was a salary transaction,2017-03-01,0
7VG545O14Q579K100V,102,139,2016-06-01,6384-7827-597,1373-4166-311,356118,270649.68,CAD,0.76,This was a loan installment,2017-03-01,0
3ZV981E62G891W160M,102,139,2016-07-01,6384-7827-597,8003-1464-483,800068,608051.68,CAD,0.76,This was a loan installment,2017-03-01,0
1HT825C81E976I358E,102,139,2016-08-01,6384-7827-597,7703-6885-245,22523,17117.48,CAD,0.76,This was a loan installment,2017-03-01,0
0PU990K38V973X549K,102,139,2016-09-01,6384-7827-597,3794-5251-130,811051,616398.76,CAD,0.76,This was a loan installment,2017-03-01,0
3CB388R95H160G199A,102,139,2016-10-01,6384-7827-597,7651-8952-057,860202,653753.52,CAD,0.76,This was a loan installment,2017-03-01,0
3IP494Z42W998G666B,102,139,2016-11-01,6384-7827-597,7377-1108-507,892348,678184.48,CAD,0.76,This was a loan installment,2017-03-01,0
9SN601H26P072S582I,102,139,2016-12-01,6384-7827-597,8300-1646-706,665166,505526.16,CAD,0.76,This was a loan installment,2017-03-01,0
0KZ794X50E622C727B,102,139,2017-01-01,6384-7827-597,0764-5180-919,179399,136343.24,CAD,0.76,This was a loan installment,2017-03-01,0
6SE881L75R040T511R,102,139,2017-02-01,6384-7827-597,6454-6463-264,683986,519829.36,CAD,0.76,This was a loan installment,2017-03-01,0
0RJ716R83U918J806H,102,139,2017-03-01,6384-7827-597,0844-7476-094,668482,508046.32,CAD,0.76,This was a loan installment,2017-03-01,0
1KM044S85V288N537A,102,139,2017-04-01,6384-7827-597,3564-5973-758,292009,221926.84,CAD,0.76,This was a loan installment,2017-03-01,0
7NV082T35Y197B963E,102,139,2017-05-01,6384-7827-597,6677-0065-081,632637,480804.12,CAD,0.76,This was a loan installment,2017-03-01,0
1UE376W66O135O271U,102,139,2017-06-01,6384-7827-597,1721-4134-019,526220,399927.2,CAD,0.76,This was a loan installment,2017-03-01,0
3CL312Q40Y481E578H,102,139,2017-07-01,6384-7827-597,6384-7827-597,651441,495095.16,CAD,0.76,This was a loan installment,2017-03-01,0
8UA746B95B972J456P,102,139,2017-08-01,6384-7827-597,9751-3893-307,398549,302897.24,CAD,0.76,This was a loan installment,2017-03-01,0
7KD365U10H772A763C,102,139,2017-09-01,6384-7827-597,2661-2798-739,898183,682619.08,CAD,0.76,This was a loan installment,2017-03-01,0
5HE672W99C936U197E,102,139,2017-10-01,6384-7827-597,8873-0393-292,484433,368169.08,CAD,0.76,This was a loan installment,2017-03-01,0
8QO367K49I695G683N,102,139,2017-11-01,6384-7827-597,0658-0776-898,155844,118441.44,CAD,0.76,This was a loan installment,2017-03-01,0
2RU706D38P804O503L,102,139,2017-12-01,6384-7827-597,7824-7932-594,100140,76106.4,CAD,0.76,This was a loan installment,2017-03-01,0
0RE783V82R711P214L,102,139,2018-01-01,6384-7827-597,9718-6001-352,503922,382980.72,CAD,0.76,This was a loan installment,2017-03-01,0
1GF433W61L800Z476W,102,139,2018-02-01,6384-7827-597,0325-7292-052,888491,675253.16,CAD,0.76,This was a loan installment,2017-03-01,0
2SI669R52Y030L248R,102,139,2018-03-01,6384-7827-597,8544-1329-511,872615,663187.4,CAD,0.76,This was a loan installment,2017-03-01,0
3DV741F16L018T616P,102,139,2018-04-01,6384-7827-597,5410-2177-912,371440,282294.4,CAD,0.76,This was a loan installment,2017-03-01,0
3VC502D33A967Z104S,102,139,2018-05-01,6384-7827-597,5788-8749-683,589922,448340.72,CAD,0.76,This was a loan installment,2017-03-01,0
2CU827A16J951S753G,102,139,2018-06-01,6384-7827-597,4778-7571-461,647266,491922.16,CAD,0.76,This was a loan installment,2017-03-01,0
2EE804W69Q259F779R,102,140,2016-01-01,9751-3893-307,7582-5237-047,550253,418192.28,CAD,0.76,This was a loan installment,2017-03-01,0
6CL635U14F038H273B,102,140,2016-02-01,9751-3893-307,1404-6803-057,562683,427639.08,CAD,0.76,This was a loan installment,2017-03-01,0
5XG608G22B344Z758S,102,140,2016-03-01,9751-3893-307,5431-8076-366,576951,438482.76,CAD,0.76,This was a loan installment,2017-03-01,0
9TS191D43D179P869M,102,140,2016-04-01,9751-3893-307,9975-0572-886,353420,268599.2,CAD,0.76,This was a loan installment,2017-03-01,0
3SU377I32Y341R613D,102,140,2016-05-01,9751-3893-307,1826-3244-457,217652,165415.52,CAD,0.76,This was a loan installment,2017-03-01,0
9OT971D14O719J068A,102,140,2016-06-01,9751-3893-307,1373-4166-311,72055,77098.85,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
6ZQ239F66J836L012Y,102,140,2016-07-01,9751-3893-307,8003-1464-483,410138,438847.66,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
9IN533N67Q049R232X,102,140,2016-08-01,9751-3893-307,7703-6885-245,707864,757414.48,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
9TF530A11T283R224T,102,140,2016-09-01,9751-3893-307,3794-5251-130,997302,1067113.14,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
5YM854P59N130X667D,102,140,2016-10-01,9751-3893-307,7651-8952-057,937459,1003081.13,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
6SK133P65C537D053X,102,140,2016-11-01,9751-3893-307,7377-1108-507,447421,478740.47,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
2LU423R17U419I763I,102,140,2016-12-01,9751-3893-307,8300-1646-706,788046,843209.22,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
3CT212R69Y648X387E,102,140,2017-01-01,9751-3893-307,0764-5180-919,411566,440375.62,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
2LY660E81S939E988P,102,140,2017-02-01,9751-3893-307,6454-6463-264,857530,917557.1,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
0YC899T53C952L750Q,102,140,2017-03-01,9751-3893-307,0844-7476-094,261949,280285.43,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
3ZL309W10Q500O748N,102,140,2017-04-01,9751-3893-307,3564-5973-758,757407,810425.49,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
3LE526J34F139Z527C,102,140,2017-05-01,9751-3893-307,6677-0065-081,104379,111685.53,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
3UZ849Y39F012S518F,102,140,2017-06-01,9751-3893-307,1721-4134-019,819965,877362.55,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
3RO603D76O921Z898N,102,140,2017-07-01,9751-3893-307,6384-7827-597,351431,376031.17,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
9OA398O45E125O645D,102,140,2017-08-01,9751-3893-307,9751-3893-307,435593,466084.51,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
4VI785I37O165Q142V,102,140,2017-09-01,9751-3893-307,2661-2798-739,985315,1054287.05,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
3MV608L29V796U591I,102,140,2017-10-01,9751-3893-307,8873-0393-292,555015,593866.05,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
4AT719J02I323L917N,102,140,2017-11-01,9751-3893-307,0658-0776-898,277741,297182.87,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
2DH044W63I890D696F,102,140,2017-12-01,9751-3893-307,7824-7932-594,917309,981520.63,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
2UF929W54B980Y769I,102,140,2018-01-01,9751-3893-307,9718-6001-352,966472,1034125.04,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
6LX418H64L360A649U,102,140,2018-02-01,9751-3893-307,0325-7292-052,532444,569715.08,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
2QZ401X01P887R272E,102,140,2018-03-01,9751-3893-307,8544-1329-511,165978,177596.46,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
7OA648P94E832D717L,102,140,2018-04-01,9751-3893-307,5410-2177-912,220331,235754.17,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
